,GEOID,cluster_name,start_year,end_year,geometry
1458,14000US36081013700,stationary,2012,2015,"POLYGON ((-73.91075099999999 40.769006999999995, -73.910449 40.769255, -73.910241 40.769427, -73.909498 40.770041, -73.909279 40.770219, -73.908217 40.771085, -73.907494 40.770572, -73.906784 40.770064, -73.906682 40.769991999999995, -73.906066 40.769559, -73.90532999999999 40.769037999999995, -73.90319099999999 40.770824999999995, -73.902476 40.77032, -73.901761 40.769816, -73.90104699999999 40.769312, -73.90033199999999 40.768808, -73.899616 40.768304, -73.900511 40.767572, -73.900477 40.767423, -73.900545 40.767313, -73.90065899999999 40.767210999999996, -73.90102999999999 40.767267, -73.902025 40.767416999999995, -73.902266 40.767457, -73.90251099999999 40.767486, -73.90275799999999 40.767503999999995, -73.903005 40.76751, -73.903252 40.767503999999995, -73.903717 40.767511999999996, -73.90413699999999 40.76752, -73.904187 40.76753, -73.904273 40.767545, -73.904359 40.767562999999996, -73.904462 40.767582999999995, -73.904906 40.767747, -73.905006 40.767784, -73.905311 40.767899, -73.905548 40.767976999999995, -73.905774 40.768029, -73.90611299999999 40.768068, -73.90708699999999 40.768236, -73.908031 40.768384999999995, -73.909009 40.768547999999996, -73.90997999999999 40.768696999999996, -73.91094199999999 40.76885, -73.91075099999999 40.769006999999995))"
1459,14000US36081013800,stationary,2012,2015,"POLYGON ((-73.828963 40.709812, -73.827722 40.710603, -73.827215 40.709995, -73.82691299999999 40.709252, -73.826532 40.708144999999995, -73.826104 40.707727, -73.825101 40.707449, -73.824047 40.706931, -73.822979 40.706192, -73.822845 40.706064, -73.82202 40.705211999999996, -73.821778 40.704958, -73.82124999999999 40.704566, -73.820739 40.704187, -73.82023 40.704048, -73.819694 40.703936999999996, -73.819377 40.703871, -73.82028199999999 40.703810999999995, -73.82154 40.703728999999996, -73.822459 40.703655999999995, -73.823438 40.703801999999996, -73.824441 40.704062, -73.824508 40.704333999999996, -73.825655 40.705425999999996, -73.82574699999999 40.705816, -73.826912 40.706860999999996, -73.82746 40.707347999999996, -73.828139 40.707963, -73.82968699999999 40.709348, -73.828963 40.709812))"
1460,14000US36081014000,stationary,2012,2015,"POLYGON ((-73.832827 40.704659, -73.832768 40.704772, -73.832689 40.704882, -73.83259 40.704983999999996, -73.832473 40.705075, -73.832342 40.705154, -73.832201 40.705217, -73.832053 40.705265, -73.831853 40.705456, -73.831792 40.705552, -73.831739 40.705673999999995, -73.831713 40.705791999999995, -73.83170799999999 40.705911, -73.831726 40.706029, -73.83176399999999 40.706142, -73.829652 40.705543999999996, -73.82929399999999 40.705442, -73.829155 40.705394, -73.828757 40.705289, -73.828184 40.705127999999995, -73.827743 40.705000000000005, -73.826809 40.704735, -73.826441 40.704626999999995, -73.825758 40.704428, -73.825441 40.704341, -73.824809 40.70416, -73.824441 40.704062, -73.823438 40.703801999999996, -73.822459 40.703655999999995, -73.82269699999999 40.70362, -73.82338899999999 40.703443, -73.823872 40.703323999999995, -73.82427 40.703219, -73.825176 40.702991999999995, -73.826072 40.702771999999996, -73.827066 40.702515, -73.827953 40.70229, -73.828848 40.702065999999995, -73.829469 40.70191, -73.82973799999999 40.70184, -73.830629 40.701617, -73.831521 40.701389999999996, -73.832132 40.702794, -73.832825 40.704370999999995, -73.832827 40.704659))"
1461,14000US36081014100,stationary,2012,2015,"POLYGON ((-73.91094199999999 40.76885, -73.90997999999999 40.768696999999996, -73.909009 40.768547999999996, -73.908031 40.768384999999995, -73.90708699999999 40.768236, -73.90611299999999 40.768068, -73.905774 40.768029, -73.905548 40.767976999999995, -73.905311 40.767899, -73.905006 40.767784, -73.904906 40.767747, -73.904462 40.767582999999995, -73.904359 40.767562999999996, -73.904273 40.767545, -73.904187 40.76753, -73.90413699999999 40.76752, -73.903717 40.767511999999996, -73.903252 40.767503999999995, -73.903005 40.76751, -73.90275799999999 40.767503999999995, -73.90251099999999 40.767486, -73.902266 40.767457, -73.902025 40.767416999999995, -73.90218 40.767316, -73.90257799999999 40.766922, -73.90272999999999 40.766766, -73.902877 40.766608, -73.903013 40.766444, -73.903159 40.766286, -73.90329299999999 40.766121, -73.90341699999999 40.765963, -73.90351199999999 40.76585, -73.903588 40.765751, -73.90364799999999 40.765674, -73.903708 40.765597, -73.904512 40.764589, -73.905312 40.764965, -73.906112 40.765336999999995, -73.906362 40.765459, -73.906911 40.765710999999996, -73.907709 40.766082999999995, -73.908492 40.766452, -73.90929 40.766828, -73.910088 40.767204, -73.91088599999999 40.767579999999995, -73.911681 40.767962999999995, -73.91094199999999 40.76885))"
1462,14000US36081014201,stationary,2012,2015,"POLYGON ((-73.827953 40.70229, -73.827066 40.702515, -73.826072 40.702771999999996, -73.825176 40.702991999999995, -73.82427 40.703219, -73.823872 40.703323999999995, -73.82338899999999 40.703443, -73.82269699999999 40.70362, -73.822459 40.703655999999995, -73.82211199999999 40.701847, -73.82227499999999 40.701792, -73.82250499999999 40.701757, -73.82124999999999 40.699698999999995, -73.82213 40.699453999999996, -73.822992 40.699207, -73.823656 40.699014, -73.823855 40.698957, -73.824536 40.698765, -73.825024 40.698623999999995, -73.825447 40.698501, -73.82630999999999 40.698257999999996, -73.827473 40.700638, -73.827252 40.700677, -73.827953 40.70229))"
1463,14000US36081014202,stationary,2012,2015,"POLYGON ((-73.82683899999999 40.698115, -73.82630999999999 40.698257999999996, -73.825447 40.698501, -73.825024 40.698623999999995, -73.824536 40.698765, -73.823855 40.698957, -73.823656 40.699014, -73.822992 40.699207, -73.82213 40.699453999999996, -73.82124999999999 40.699698999999995, -73.82250499999999 40.701757, -73.82227499999999 40.701792, -73.82211199999999 40.701847, -73.822459 40.703655999999995, -73.821478 40.703416, -73.82053599999999 40.703227, -73.818692 40.702875999999996, -73.818559 40.702850999999995, -73.81774899999999 40.702695999999996, -73.817544 40.702656999999995, -73.817484 40.702659, -73.817447 40.702672, -73.81741699999999 40.702693, -73.817393 40.702735, -73.81736 40.702858, -73.81685999999999 40.702444, -73.81647699999999 40.70245, -73.81548599999999 40.700345, -73.815466 40.700309, -73.815456 40.700278999999995, -73.815023 40.699459, -73.814995 40.699405999999996, -73.814499 40.698496999999996, -73.81442899999999 40.698335, -73.814201 40.697911, -73.81378699999999 40.697265, -73.81371899999999 40.697153, -73.813943 40.697147, -73.814173 40.697134999999996, -73.814285 40.697114, -73.814407 40.697086999999996, -73.814572 40.697044, -73.814853 40.696962, -73.815316 40.696822, -73.816174 40.696583, -73.817011 40.696346999999996, -73.817863 40.696104, -73.81888099999999 40.695817999999996, -73.81911099999999 40.695755999999996, -73.819223 40.69573, -73.819318 40.695716, -73.819363 40.695716, -73.81952199999999 40.695707999999996, -73.819932 40.695606, -73.820853 40.695346, -73.821069 40.69578, -73.82283 40.695282, -73.823728 40.695022, -73.82477 40.69472, -73.82583199999999 40.694448, -73.82594399999999 40.694675, -73.82681099999999 40.696453, -73.827528 40.697918, -73.82683899999999 40.698115))"
1464,14000US36081014300,stationary,2012,2015,"POLYGON ((-73.91449899999999 40.765856, -73.91194 40.76901, -73.91094199999999 40.76885, -73.911681 40.767962999999995, -73.91088599999999 40.767579999999995, -73.910088 40.767204, -73.90929 40.766828, -73.908492 40.766452, -73.910505 40.763979, -73.911305 40.764354, -73.912103 40.76473, -73.91290000000001 40.765102999999996, -73.913701 40.76548, -73.91449899999999 40.765856))"
1465,14000US36081014400,stationary,2012,2015,"POLYGON ((-73.831521 40.701389999999996, -73.830629 40.701617, -73.82973799999999 40.70184, -73.829469 40.70191, -73.828848 40.702065999999995, -73.827953 40.70229, -73.827252 40.700677, -73.827473 40.700638, -73.82630999999999 40.698257999999996, -73.82683899999999 40.698115, -73.827528 40.697918, -73.82681099999999 40.696453, -73.82594399999999 40.694675, -73.82583199999999 40.694448, -73.82691299999999 40.694223, -73.827972 40.693992, -73.828054 40.69416, -73.828889 40.695859999999996, -73.829607 40.697328, -73.83088599999999 40.700009, -73.831037 40.700253, -73.831521 40.701389999999996))"
1466,14000US36081014500,stationary,2012,2015,"POLYGON ((-73.910505 40.763979, -73.908492 40.766452, -73.907709 40.766082999999995, -73.906911 40.765710999999996, -73.906362 40.765459, -73.906112 40.765336999999995, -73.905312 40.764965, -73.904512 40.764589, -73.905245 40.763687, -73.90651 40.762108999999995, -73.90731099999999 40.762482999999996, -73.908113 40.762857, -73.908908 40.763228999999995, -73.909713 40.763597999999995, -73.910505 40.763979))"
1467,14000US36081014700,stationary,2012,2015,"POLYGON ((-73.914992 40.763892, -73.913701 40.76548, -73.91290000000001 40.765102999999996, -73.912103 40.76473, -73.911305 40.764354, -73.910505 40.763979, -73.909713 40.763597999999995, -73.908908 40.763228999999995, -73.908113 40.762857, -73.90731099999999 40.762482999999996, -73.90651 40.762108999999995, -73.907794 40.760518, -73.908592 40.760889999999996, -73.909391 40.761264, -73.910192 40.761638, -73.910991 40.762011, -73.911799 40.762389999999996, -73.912599 40.762766, -73.913397 40.76314, -73.914194 40.763515999999996, -73.914784 40.763793, -73.914992 40.763892))"
1468,14000US36081014800,stationary,2012,2015,"POLYGON ((-73.827972 40.693992, -73.82691299999999 40.694223, -73.82583199999999 40.694448, -73.82477 40.69472, -73.823728 40.695022, -73.82283 40.695282, -73.821069 40.69578, -73.820853 40.695346, -73.819932 40.695606, -73.81952199999999 40.695707999999996, -73.819363 40.695716, -73.819318 40.695716, -73.819223 40.69573, -73.81911099999999 40.695755999999996, -73.81888099999999 40.695817999999996, -73.817863 40.696104, -73.817011 40.696346999999996, -73.816174 40.696583, -73.815709 40.695637999999995, -73.816552 40.695398999999995, -73.817396 40.695155, -73.81841299999999 40.694863, -73.81942599999999 40.694579999999995, -73.820351 40.694317, -73.82123 40.694068, -73.82211099999999 40.693819, -73.823028 40.693557, -73.82406399999999 40.693266, -73.825103 40.692968, -73.826151 40.692671999999995, -73.827181 40.692378, -73.82782999999999 40.6937, -73.827972 40.693992))"
1469,14000US36081014900,stationary,2012,2015,"POLYGON ((-73.91708899999999 40.76132, -73.914992 40.763892, -73.914784 40.763793, -73.914194 40.763515999999996, -73.913397 40.76314, -73.912599 40.762766, -73.911799 40.762389999999996, -73.912097 40.762021999999995, -73.91389699999999 40.759817999999996, -73.91469599999999 40.760188, -73.915493 40.760568, -73.916294 40.760945, -73.91708899999999 40.76132))"
1470,14000US36081015000,stationary,2012,2015,"POLYGON ((-73.827181 40.692378, -73.826151 40.692671999999995, -73.825103 40.692968, -73.82406399999999 40.693266, -73.823028 40.693557, -73.82211099999999 40.693819, -73.82123 40.694068, -73.820351 40.694317, -73.81942599999999 40.694579999999995, -73.81841299999999 40.694863, -73.817396 40.695155, -73.816552 40.695398999999995, -73.815709 40.695637999999995, -73.81512099999999 40.69444, -73.81596499999999 40.694198, -73.816808 40.69396, -73.81782299999999 40.693669, -73.818843 40.693385, -73.819762 40.693118, -73.82064299999999 40.692868, -73.821523 40.692617, -73.82243199999999 40.692358999999996, -73.823477 40.692062, -73.824516 40.691767, -73.825563 40.691471, -73.826594 40.691179, -73.827181 40.692378))"
1471,14000US36081015100,stationary,2012,2015,"POLYGON ((-73.91389699999999 40.759817999999996, -73.912097 40.762021999999995, -73.911799 40.762389999999996, -73.910991 40.762011, -73.910192 40.761638, -73.909391 40.761264, -73.908592 40.760889999999996, -73.907794 40.760518, -73.909688 40.758187, -73.909885 40.757946, -73.910684 40.758319, -73.91149 40.758693, -73.912286 40.759066, -73.91308699999999 40.759437999999996, -73.91389699999999 40.759817999999996))"
1472,14000US36081015200,stationary,2012,2015,"POLYGON ((-73.815364 40.692971, -73.81452 40.693214999999995, -73.81512099999999 40.69444, -73.815709 40.695637999999995, -73.816174 40.696583, -73.815316 40.696822, -73.814853 40.696962, -73.814572 40.697044, -73.814407 40.697086999999996, -73.814285 40.697114, -73.814173 40.697134999999996, -73.813943 40.697147, -73.81371899999999 40.697153, -73.81316699999999 40.696194999999996, -73.81197 40.694116, -73.811897 40.693962, -73.811511 40.693287999999995, -73.81109 40.692518, -73.810749 40.691917, -73.810988 40.691855, -73.811863 40.691629999999996, -73.81271799999999 40.691407999999996, -73.813098 40.691306, -73.81354 40.691210999999996, -73.81438399999999 40.690971999999995, -73.81522799999999 40.690733, -73.81621 40.692732, -73.815364 40.692971))"
1473,14000US36081015300,stationary,2012,2015,"POLYGON ((-73.91660399999999 40.757847999999996, -73.91469599999999 40.760188, -73.91389699999999 40.759817999999996, -73.91308699999999 40.759437999999996, -73.912286 40.759066, -73.91149 40.758693, -73.910684 40.758319, -73.912397 40.756236, -73.912611 40.755970999999995, -73.913411 40.756347999999996, -73.91421199999999 40.756721, -73.915007 40.757098, -73.915806 40.757473, -73.91660399999999 40.757847999999996))"
1474,14000US36081015400,stationary,2012,2015,"POLYGON ((-73.826594 40.691179, -73.825563 40.691471, -73.824516 40.691767, -73.823477 40.692062, -73.82243199999999 40.692358999999996, -73.821523 40.692617, -73.82064299999999 40.692868, -73.819762 40.693118, -73.818843 40.693385, -73.81782299999999 40.693669, -73.816808 40.69396, -73.81596499999999 40.694198, -73.81512099999999 40.69444, -73.81452 40.693214999999995, -73.815364 40.692971, -73.81621 40.692732, -73.817069 40.692502, -73.817233 40.692457, -73.817898 40.692251, -73.818265 40.692163, -73.819161 40.691893, -73.820041 40.691644, -73.820922 40.691393999999995, -73.821833 40.691134999999996, -73.822873 40.69084, -73.823914 40.690543999999996, -73.824961 40.690247, -73.825988 40.689946, -73.826594 40.691179))"
1475,14000US36081015500,stationary,2012,2015,"POLYGON ((-73.92165899999999 40.757051, -73.919799 40.759349, -73.91788799999999 40.761694999999996, -73.915791 40.764268, -73.914992 40.763892, -73.91708899999999 40.76132, -73.916294 40.760945, -73.915493 40.760568, -73.91469599999999 40.760188, -73.91660399999999 40.757847999999996, -73.91740399999999 40.758224, -73.91820299999999 40.7586, -73.918998 40.758973999999995, -73.92086499999999 40.756678, -73.92165899999999 40.757051))"
1476,14000US36081015600,stationary,2012,2015,"POLYGON ((-73.825988 40.689946, -73.824961 40.690247, -73.823914 40.690543999999996, -73.822873 40.69084, -73.821833 40.691134999999996, -73.820922 40.691393999999995, -73.820041 40.691644, -73.819161 40.691893, -73.818265 40.692163, -73.817898 40.692251, -73.817233 40.692457, -73.817069 40.692502, -73.81621 40.692732, -73.81522799999999 40.690733, -73.816075 40.690492, -73.816926 40.69025, -73.818187 40.689892, -73.81906099999999 40.689642, -73.81993899999999 40.689394, -73.820853 40.689133999999996, -73.821893 40.688838, -73.822932 40.688542999999996, -73.82397999999999 40.688244999999995, -73.825011 40.687951999999996, -73.825988 40.689946))"
1477,14000US36081015700,stationary,2012,2015,"POLYGON ((-73.92562699999999 40.752137, -73.924157 40.753961, -73.922905 40.755506, -73.92165899999999 40.757051, -73.92086499999999 40.756678, -73.918998 40.758973999999995, -73.91820299999999 40.7586, -73.920062 40.756302999999996, -73.92132099999999 40.75476, -73.920521 40.754388, -73.92161899999999 40.753028, -73.92204 40.752938, -73.922966 40.752728999999995, -73.92441699999999 40.752404, -73.92562699999999 40.752137))"
1478,14000US36081015801,stationary,2012,2015,"POLYGON ((-73.816926 40.69025, -73.816075 40.690492, -73.81522799999999 40.690733, -73.81438399999999 40.690971999999995, -73.81354 40.691210999999996, -73.813098 40.691306, -73.81271799999999 40.691407999999996, -73.811863 40.691629999999996, -73.810988 40.691855, -73.810749 40.691917, -73.80981899999999 40.690256, -73.809158 40.689057999999996, -73.809088 40.688929, -73.808752 40.688328999999996, -73.80801699999999 40.687059999999995, -73.808258 40.686963, -73.809169 40.686651999999995, -73.810025 40.68636, -73.810862 40.686025, -73.811645 40.685656, -73.812488 40.687441, -73.813315 40.687199, -73.813452 40.687155, -73.814131 40.68694, -73.81497399999999 40.686695, -73.816283 40.6893, -73.81642 40.689245, -73.816673 40.689747, -73.816926 40.69025))"
1479,14000US36081015802,stationary,2012,2015,"POLYGON ((-73.825011 40.687951999999996, -73.82397999999999 40.688244999999995, -73.822932 40.688542999999996, -73.821893 40.688838, -73.820853 40.689133999999996, -73.81993899999999 40.689394, -73.81906099999999 40.689642, -73.818187 40.689892, -73.816926 40.69025, -73.816673 40.689747, -73.81642 40.689245, -73.816283 40.6893, -73.81497399999999 40.686695, -73.815817 40.686451999999996, -73.816661 40.686211, -73.817375 40.686003, -73.81818299999999 40.685773999999995, -73.819031 40.685539999999996, -73.819726 40.685385, -73.820593 40.685137999999995, -73.82146999999999 40.684891, -73.822454 40.686903, -73.823179 40.68662, -73.823297 40.686575, -73.824173 40.686234, -73.825011 40.687951999999996))"
